1557589774,3.465955
1557589775,3.4781
1557589776,3.973994
1557589777,5.479121
1557589778,3.468023
1557589778,3.474055
1557589779,0.515226
1557589780,0.799603
1557589781,3.280872
1557589781,3.247812
1557589781,0.173694
1557589781,0.106738
1557589781,0.513456
1557589781,0.525207
1557589781,0.441103
1557589781,3.675738
1557589783,12.692208
1557589783,1.206703
1557589784,1.225229
1557589784,2.272761
1557589784,0.705189
1557589785,0.435561
1557589785,0.417031
1557589785,1.321274
1557589785,0.673574
1557589785,0.277747
1557589785,0.856733
1557589785,10.920924
1557589786,0.107115
1557589786,0.50171
1557589786,0.048049
1557589786,0.081002
1557589787,0.300033
1557589787,0.302107
1557589787,0.313106
1557589787,0.181235
1557589788,0.928852
1557589788,0.312846
1557589789,0.592761
1557589789,0.134927
1557589789,0.149696
1557589789,0.148239
1557589789,2.706996
1557589789,0.390632
1557589790,0.390019
1557589790,0.393369
1557589790,0.602331
1557589790,1.565718
1557589790,0.60378
1557589790,0.071857
1557589790,0.074925
1557589791,0.153003
1557589791,1.19474
1557589791,0.196178
1557589792,1.237462
1557589792,0.919613
1557589792,0.4104
1557589792,0.938613
1557589792,0.019208
1557589792,0.474306
1557589792,0.130764
1557589792,0.021461
1557589792,0.016912
1557589793,0.031778
1557589793,0.027639
1557589793,0.127621
1557589793,0.033928
1557589794,0.021758
1557589794,0.097487
1557589794,0.121122
1557589794,0.022257
1557589795,0.019453
1557589795,0.019361
1557589795,0.020712
1557589795,0.032271
1557589795,0.020822
1557589795,0.022774
1557589795,0.016566
1557589796,0.178818
1557589796,0.182288
1557589796,0.190271
1557589796,0.70478
1557589796,0.021703
1557589796,0.030101
1557589797,0.099981
1557589797,0.345125
1557589797,0.322023
1557589797,1.281739
1557589797,0.516554
1557589797,0.05669
1557589797,0.023654
1557589797,0.042817
1557589799,1.309688
1557589800,2.955568
1557589801,2.556313
1557589801,2.569071
1557589802,2.52039
1557589802,2.524701
1557589802,2.523915
1557589802,2.52629
1557589802,2.59419
1557589802,2.60463
1557589802,0.724393
1557589802,0.144397
1557589802,0.460731
1557589802,0.147356
1557589802,0.362236
1557589802,0.465104
1557589802,0.47536
1557589802,0.12888
1557589802,0.129575
1557589802,0.204272
1557589802,0.197902
1557589802,0.264901
1557589802,0.264663
1557589802,0.266486
1557589802,0.319936
1557589802,0.254589
1557589802,0.339373
1557589802,0.338834
1557589803,0.953783
1557589803,1.767684
1557589803,1.178499
1557589803,0.115195
1557589803,0.115096
1557589803,1.245358
1557589805,2.284911
1557589805,2.699146
1557589805,6.132473
1557589805,0.129073
1557589805,0.092595
1557589805,0.24417
1557589805,1.767203
1557589805,0.327212
1557589805,0.029742
1557589806,0.02489
1557589806,0.024733
1557589806,0.581851
1557589806,0.067603
1557589806,0.021318
1557589806,0.056945
1557589806,0.057443
1557589806,0.074121
1557589806,0.054823
1557589806,0.271525
1557589807,0.047087
1557589807,0.032087
1557589807,0.018628
1557589807,0.02391
1557589807,0.026784
1557589807,0.027974
1557589807,0.02676
1557589807,0.021969
1557589807,0.189828
1557589807,0.178391
1557589807,0.043941
1557589808,0.055589
1557589808,0.050943
1557589808,0.028162
1557589808,0.03404
1557589808,0.037561
1557589808,0.037584
1557589808,0.034664
1557589808,0.024282
1557589808,0.039931
1557589808,0.03517
1557589808,0.031609
1557589808,0.016081
1557589809,0.391207
1557589809,0.016822
1557589809,0.026244
1557589809,0.019854
1557589809,0.090402
1557589809,0.043767
1557589809,0.033366
1557589810,0.029038
1557589810,0.024605
1557589810,0.022962
1557589810,0.02373
1557589810,0.026063
1557589810,0.115849
1557589810,0.020251
1557589811,0.040963
1557589811,0.037427
1557589811,0.025798
1557589811,0.020815
1557589811,0.018283
1557589811,0.023879
1557589811,0.028378
1557589811,0.020908
1557589811,0.111973
1557589811,0.021931
1557589811,0.02747
1557589811,0.048165
1557589812,0.046321
1557589812,0.033472
1557589812,0.018854
1557589812,0.029907
1557589812,0.047485
1557589812,0.046485
1557589812,0.047527
1557589812,0.030669
1557589812,0.022751
1557589812,0.112727
1557589812,0.023231
1557589813,0.021655
1557589813,0.022172
1557589813,0.040272
1557589813,0.025644
1557589813,0.02652
1557589813,0.021248
1557589813,0.15168
1557589813,0.047624
1557589813,0.022036
1557589813,0.032189
1557589814,0.022695
1557589814,0.022081
1557589814,0.02318
1557589814,0.01892
1557589814,0.020127
1557589814,0.025469
1557589814,0.1247
1557589815,0.023419
1557589815,0.028674
1557589815,0.027421
1557589815,0.040149
1557589815,0.035155
1557589815,0.029732
1557589815,0.025487
1557589815,0.022962
1557589815,0.025422
1557589815,0.01701
1557589815,1.803501
1557589815,0.032673
1557589815,2.8708
1557589815,0.108499
1557589815,0.02089
1557589815,0.028625
1557589816,0.023628
1557589816,0.024249
1557589816,0.023766
1557589816,0.018658
1557589816,0.022132
1557589816,0.019816
1557589816,0.023385
1557589816,0.049337
1557589817,0.03449
1557589817,0.035965
1557589817,0.040881
1557589817,0.036071
1557589817,0.01699
1557589817,0.021615
1557589817,0.924488
1557589817,0.038037
1557589817,0.018797
1557589817,0.019376
1557589817,0.099174
1557589817,0.018241
1557589817,0.030411
1557589818,0.060895
1557589818,0.029853
1557589818,0.061265
1557589818,0.03709
1557589818,0.083354
1557589818,0.041149
1557589818,0.137041
1557589818,0.02726
1557589818,0.029316
1557589818,0.042711
1557589818,0.020345
1557589819,0.02669
1557589819,0.018364
1557589819,0.019307
1557589819,0.016589
1557589819,0.019303
1557589819,0.039591
1557589819,0.018979
1557589819,0.026597
1557589819,0.029109
1557589819,0.161271
1557589819,0.022363
1557589819,0.028264
1557589820,0.0392
1557589820,0.966616
1557589820,0.018948
1557589820,0.028514
1557589820,0.018314
1557589820,0.018883
1557589820,0.017073
1557589820,0.089215
1557589820,0.034137
1557589820,0.022378
1557589820,0.019539
1557589820,0.016727
1557589820,0.017844
1557589820,0.018974
1557589820,0.018444
1557589821,0.018197
1557589821,0.29873
1557589821,0.016904
1557589821,0.017026
1557589821,0.032267
1557589821,0.037282
1557589821,0.016435
1557589821,0.017813
1557589821,0.024087
1557589821,0.122233
1557589821,0.022744
1557589822,0.048064
1557589822,0.032953
1557589822,0.031073
1557589822,0.526397
1557589822,0.118979
1557589822,0.03402
1557589822,0.048316
1557589822,0.016738
1557589822,2.72598
1557589823,0.034414
1557589823,0.043709
1557589823,0.061262
1557589823,0.017837
1557589823,0.019001
1557589823,0.055851
1557589823,0.02718
1557589823,0.140704
1557589823,0.038038
1557589823,0.030456
1557589823,0.040875
1557589824,0.081401
1557589824,0.08721
1557589824,0.022602
1557589824,0.021398
1557589824,0.075981
1557589824,0.02588
1557589824,0.021815
1557589824,0.022707
1557589824,0.024313
1557589824,1.660378
1557589824,1.264996
1557589824,0.025339
1557589824,0.041232
1557589824,0.024358
1557589824,0.042703
1557589824,0.025233
1557589824,0.017769
1557589824,0.117492
1557589824,0.049565
1557589824,0.035744
1557589824,0.040417
1557589824,0.028044
1557589825,0.060506
1557589825,0.020308
1557589825,0.020644
1557589825,0.024094
1557589825,0.04653
1557589825,0.030509
1557589825,0.027071
1557589825,0.041512
1557589825,3.196243
1557589825,0.017703
1557589826,0.363873
1557589826,0.028577
1557589826,0.028611
1557589826,0.053593
1557589826,0.415719
